time,cleaned_SG,IMF_cleaned
6.3,3.2278171591433353,2.9666222001974196
6.301,3.227507759309521,2.9657722811009846
6.302,3.2271979061076665,2.964903988524444
6.303,3.2268875997935798,2.9640288549110125
6.304,3.2265768466678835,2.9631785972473175
6.305,3.2262656502558564,2.9623238069363276
6.306,3.2259540126251944,2.961457171672729
6.307,3.22564194086146,2.9605785930666886
6.308,3.2253294405288337,2.9596854863223605
6.309,3.2250165220417935,2.958790678926582
6.31,3.224703189096128,2.9578802058118647
6.311,3.2243894464219425,2.956979422034498
6.312,3.2240753018543784,2.956107286765617
6.313,3.2237607620062962,2.9552548671500514
6.314,3.2234458317958676,2.954388729171403
6.315,3.2231305194303843,2.953502447255706
6.316,3.222814832928356,2.952621838676748
6.317,3.2224987847475615,2.951764583430043
6.318,3.222182386360156,2.950912555584132
6.319,3.221865646464271,2.9500709732391726
6.32,3.221548572810067,2.949240091439464
6.321,3.221231173806653,2.9484113516986827
6.322,3.2209134536511583,2.9475960073661156
6.323,3.2205954203952625,2.9467883527980456
6.324,3.2202770859315875,2.9459798681628104
6.325,3.219958457037334,2.945159952246577
6.326,3.219639536229705,2.9443346544633857
6.327,3.2193203283743546,2.9434982691820677
6.328,3.2190008389711227,2.942652304949584
6.329,3.21868107092015,2.941825057988939
6.33,3.21836102784553,2.9410094228442496
6.331,3.218040717548125,2.9402189322552434
6.332,3.217720147299668,2.939438944549839
6.333,3.2173993151588918,2.938653150670617
6.334,3.217078223350594,2.9378683572776683
6.335,3.2167568778771574,2.9370808106503725
6.336,3.2164352809236147,2.936273349252217
6.337,3.216113431739916,2.935458830054657
6.338,3.2157913274224033,2.9346391284946898
6.339,3.2154689662646208,2.933827470496163
